"Baudeau_1" "Baudeau_2" "Chastellux_1" "Chastellux_2" "Condorcet_1" "Condorcet_2" "Deleyre_1" "Deleyre_2" "dHolbach_1" "dHolbach_2" "Diderot_1" "Diderot_2" "Guibert_1" "Guibert_2" "Jaucourt_1" "Jaucourt_2" "Jussieu_1" "Jussieu_2" "La Grange_1" "La Grange_2" "Marmontel_1" "Marmontel_2" "Meister_1" "Meister_2" "Morellet_1" "Morellet_2" "Naigeon_1" "Naigeon_2" "Pechmeja_1" "Pechmeja_2" "Raynal_1" "Raynal_2" "Rivière_1" "Rivière_2" "Saint-Lambert_1" "Saint-Lambert_2"
"t   e  " 0.108795174233856 0.113038142298873 0.12651384083045 0.139088056756553 0.127267628723657 0.108862014701761 0.0996523001267317 0.111410368735871 0.0992695059184048 0.0894358001810267 0.130840515143979 0.155769979663364 0.145453761865256 0.141217053845739 0.133658136978033 0.113242954670463 0.105237159455774 0.102014518276706 0.102216483752959 0.0924134966688158 0.12762413610357 0.149510839535866 0.113531924095799 0.127747104038108 0.120869396300533 0.102465647043596 0.107091861018563 0.129912309191296 0.105711666037431 0.105901295669934 0.121064066671711 0.118906064209275 0.123887703876069 0.12489233419466 0.0940449037390957 0.0950827111538503
"  p a r" 0.131415953034954 0.131339555813928 0.118944636678201 0.112133006997531 0.124032011044242 0.137963741404212 0.1148167805808 0.107083752474284 0.0841632767569084 0.0851256411361579 0.0940754117150921 0.0951927653498334 0.143298891319104 0.132593111626152 0.141203354388083 0.146676588906504 0.15570804205191 0.136377303380439 0.0828491499892404 0.0859660434128519 0.0767907937572329 0.0769222435293225 0.0735254365572796 0.0909386164339071 0.112235867993352 0.0959941324934746 0.107091861018563 0.0833603983977482 0.121892023083976 0.139400685116545 0.128630570838693 0.147011133931467 0.143278822743628 0.131352282515073 0.115664421840037 0.0972436818618924
"  l   e" 0.0937146550331233 0.117344357243592 0.0940743944636678 0.101350987093922 0.118639314911883 0.117484748539524 0.152727981715969 0.133043450043807 0.140272127928181 0.132537390629714 0.121108576001038 0.114664012807754 0.141144020772952 0.137983075513394 0.128268695970854 0.0992223983779295 0.0902032795335202 0.0902023108972982 0.0839251129761136 0.0687728347302815 0.14384754323538 0.137593308848225 0.124344488295399 0.142903540110425 0.101443957609376 0.101387061285243 0.0897840855004111 0.0941864241636895 0.104632975567661 0.092933790077697 0.0907980500037833 0.112420278888769 0.115269428823821 0.100129198966408 0.142688819466214 0.12641678642046
"  e   e" 0.118489793720041 0.121650572188311 0.097318339100346 0.0991945831132004 0.101382687288337 0.0926943887559551 0.118066312106671 0.0854506711663476 0.106822620499153 0.10344381707685 0.111376636858098 0.159015187573017 0.123905056403737 0.145529024955533 0.116411925755061 0.0895158594061755 0.0869817338358945 0.103088355311198 0.118355928556058 0.0977863743821191 0.167641873695368 0.161428370223508 0.125425744715359 0.128829706614702 0.112235867993352 0.112172918868779 0.104928389078794 0.114755873118978 0.1067903565072 0.108062546601973 0.0853934041702247 0.0853961733866609 0.107728438153104 0.120585701981051 0.136202964035932 0.08427785761364
"s   l e" 0.130338773092045 0.143181646911906 0.100562283737024 0.0927253711710352 0.108932461873638 0.133652374485331 0.141896209963064 0.127635179716823 0.152141307983642 0.117451833972674 0.0962380648579678 0.104928389078794 0.101278915669141 0.0959413571929068 0.103477267337832 0.102457911368514 0.142821859261407 0.121343584897556 0.0882289649236066 0.08274231678487 0.0984220032663126 0.12025871875711 0.100556847056279 0.0876908087041247 0.106839912801364 0.104622818560304 0.09194755744018 0.089856013857313 0.114341189795588 0.0940144155437167 0.105931058337747 0.0962058155875041 0.116346713205352 0.109819121447028 0.12215027727032 0.131819213190565
"a n s  " 0.0947918349760327 0.115191249771232 0.11461937716263 0.13585345078547 0.09706853038245 0.112095539890922 0.125648552333705 0.154676531351743 0.0895583586003 0.0829705616137235 0.0994820445722813 0.106010125048678 0.0980466098499133 0.0840834366409745 0.116411925755061 0.107850433019489 0.151412647788409 0.142820325587389 0.0774693350548741 0.0719965613582635 0.137358180382656 0.12025871875711 0.0962318213764394 0.0963516293168778 0.0982063844941832 0.119723019177255 0.0887023495305266 0.114755873118978 0.115419880265358 0.0961756664757562 0.111335704171306 0.109177386228516 0.126042272639131 0.11520241171404 0.109178566409755 0.122094845004376
"  s   e" 0.128184413206226 0.132416109550108 0.129757785467128 0.102429189084283 0.112168079553053 0.113173381620643 0.0931532370749884 0.100593828081903 0.123007866029328 0.124994612301194 0.113539290000973 0.128726580416252 0.119595315311433 0.116423219964426 0.0970099381292172 0.0970653897175397 0.105237159455774 0.115974399725098 0.100064557779212 0.106382978723404 0.113563849922668 0.106174364308079 0.0962318213764394 0.0876908087041247 0.110077485916557 0.121880190693962 0.0887023495305266 0.13099491176789 0.0992395232188124 0.0864500372815786 0.123225925005134 0.104853529348179 0.0818736129963588 0.0872093023255814 0.125393204985461 0.111289991464166
"  a u  " 0.135724672806592 0.131339555813928 0.117863321799308 0.0970381791324787 0.0959899911559783 0.117484748539524 0.148395273014807 0.153594877286346 0.0927954077063349 0.0818930218525064 0.112457963429535 0.12331790056683 0.107743527307597 0.12073519107422 0.116411925755061 0.127263510962997 0.0923509766652707 0.102014518276706 0.0796212610286206 0.0859660434128519 0.121134773250846 0.124592366279889 0.107044385576039 0.106095052506225 0.106839912801364 0.126194533727377 0.1114188048981 0.116921078272166 0.0701148805350305 0.0907725391456575 0.0962026958373418 0.103772565128094 0.108805722534635 0.0872093023255814 0.0767492892583424 0.0723925187194088
"  s   l" 0.110949534119675 0.138875431967187 0.10272491349481 0.093803573161396 0.107853922647167 0.125029640647567 0.146228918664226 0.12871683378222 0.10898065323651 0.0980561182707642 0.0929940851436542 0.0930292934100645 0.0937368687576094 0.105643292189942 0.0991657145320887 0.085201842085396 0.131009525036779 0.108457540483656 0.0785452980417474 0.0773694390715667 0.102748245168129 0.119175306876415 0.0983943342163594 0.102847244776443 0.087414474110207 0.0959941324934746 0.0854571416208732 0.0866082061275306 0.115419880265358 0.0875306627475983 0.123225925005134 0.0983677440276727 0.106651153771573 0.103359173126615 0.129717108605649 0.118853388942313
"t   s  " 0.113103894005494 0.120574018452131 0.105968858131488 0.106741997045727 0.0927543734765633 0.113173381620643 0.0974859457761506 0.112492022801268 0.117612784185936 0.119606913495108 0.10488867742947 0.0984379732594868 0.117440444765281 0.111033256077184 0.098087826330653 0.0830448334250062 0.126714130773278 0.106309866414673 0.0957607058317194 0.102084676552762 0.103829805643583 0.0975070692625215 0.0962318213764394 0.106095052506225 0.103602339686171 0.106779990077011 0.100601445199256 0.0963516293168778 0.105711666037431 0.101578793805855 0.0962026958373418 0.078910388066155 0.0937237411932002 0.109819121447028 0.128636132700602 0.118853388942313
"  e   p" 0.11956697366295 0.107655373617974 0.108131487889273 0.12291502690114 0.119717854138355 0.119640431998965 0.0985691229514412 0.083287363035554 0.0884793422316217 0.0937459592258954 0.101644697715157 0.122236164596945 0.115285574219129 0.107799277744839 0.098087826330653 0.0841233377552011 0.0859078852700192 0.0923499849662815 0.0785452980417474 0.0881151944981732 0.0951773218399507 0.0877563623362694 0.118938206195599 0.115838475695572 0.11763182318534 0.112172918868779 0.115745748777638 0.0974342318934719 0.101396904158352 0.0864500372815786 0.107011987504459 0.108096422008432 0.146510675888221 0.142118863049096 0.101611735074425 0.0853583429676611
"i o n  " 0.0915602951473044 0.104425712409435 0.0843425605536332 0.0948817751517569 0.138053020988373 0.141197266593373 0.109400894704347 0.094103903689522 0.0874003258629433 0.0948234989871126 0.0973193914294056 0.100601445199256 0.121750185857585 0.125047162184013 0.0819195033091168 0.0776523117740318 0.123492585075653 0.122417421932048 0.0656337421992683 0.0666236836449602 0.0886879589872268 0.0834227148134906 0.115694436935719 0.116921078272166 0.147849172260474 0.121880190693962 0.112500540867985 0.105012449929631 0.0701148805350305 0.0918531646116772 0.0929599083372067 0.0745865311858177 0.149742529032814 0.137812230835487 0.102692710979472 0.109129020756124
"n   e  " 0.0926374750902138 0.105502266145615 0.115700692041522 0.093803573161396 0.100304148061865 0.0926943887559551 0.0931532370749884 0.0919405955587284 0.0949534404436915 0.0959010387483298 0.103807350858033 0.116827484747523 0.0818850807537737 0.0916293860831132 0.10886670834501 0.0895158594061755 0.0869817338358945 0.0805377775868734 0.0828491499892404 0.0902643455834945 0.13303193848084 0.122425542518499 0.139482078174839 0.128829706614702 0.108998294878159 0.124037362210669 0.1114188048981 0.126664501461513 0.0884526185211154 0.101578793805855 0.104850129171035 0.0897200302669982 0.116346713205352 0.106589147286822 0.11458344593499 0.0983241672159134
"e   e s" 0.113103894005494 0.110885034826513 0.0886678200692042 0.0808651492770656 0.0819689812118467 0.0948500722153959 0.127814906684286 0.10492044434349 0.134877046084789 0.133614930390931 0.112457963429535 0.121154428627061 0.103433786215293 0.111033256077184 0.113178261150753 0.120792484981827 0.107384856587524 0.125638933035523 0.0645577792123951 0.0633999570169783 0.0897695194626808 0.113758247472942 0.101638103476239 0.0995994370466602 0.0928104293021951 0.112172918868779 0.0951927653498334 0.114755873118978 0.0841378566420366 0.102659419271875 0.0529655291688736 0.0767484596259864 0.113114860060759 0.122739018087855 0.11458344593499 0.110209506110145
"  q u i" 0.102332094576399 0.0828946376858401 0.0962370242214533 0.0851779572385091 0.09706853038245 0.108862014701761 0.086654174023245 0.107083752474284 0.104664587761796 0.096978578509547 0.10488867742947 0.102764917139025 0.0668009869307101 0.0571336172047647 0.122879254963675 0.0862803464155909 0.109532553719275 0.125638933035523 0.103292446739832 0.108532129808726 0.108156047545398 0.0877563623362694 0.118938206195599 0.146151347840208 0.087414474110207 0.073343831568048 0.10168318116914 0.0995994370466602 0.120813332614206 0.129675055922368 0.107011987504459 0.114582207328937 0.0948010255747312 0.0968992248062016 0.121069301365273 0.12641678642046
"t r e  " 0.122798513491679 0.101196051200896 0.0940743944636678 0.0894907651999526 0.124032011044242 0.127185324107008 0.0888205283738261 0.0897772874279348 0.134877046084789 0.118529373733891 0.144897760572671 0.125481372506599 0.102356350942217 0.09378537163801 0.0862310561148598 0.0970653897175397 0.0526185797278868 0.0955714960697565 0.0710135571336346 0.0666236836449602 0.068138309953601 0.0585042415575129 0.144888360274639 0.151564360723179 0.0798601368414237 0.0895226179433527 0.10168318116914 0.114755873118978 0.0884526185211154 0.0864500372815786 0.100526412504189 0.0929629229272511 0.109883006916166 0.122739018087855 0.0940449037390957 0.111289991464166
"q u i  " 0.0980233748047611 0.0839711914220198 0.0940743944636678 0.0851779572385091 0.093832912703035 0.10455064778288 0.0899037055491167 0.103838790278093 0.104664587761796 0.0948234989871126 0.112457963429535 0.0973562372896024 0.0668009869307101 0.0571336172047647 0.121801366762239 0.0841233377552011 0.108458705153399 0.123491258966539 0.0871530019367334 0.0988609499247797 0.110319168496306 0.0801724791714066 0.120019462615559 0.145068745263614 0.0841769009950141 0.0722652458096943 0.0984379732594868 0.0995994370466602 0.122970713553746 0.129675055922368 0.104850129171035 0.104853529348179 0.0926464568116692 0.0979758828596038 0.118907349555178 0.12641678642046
"t   d  " 0.113103894005494 0.113038142298873 0.0929930795847751 0.069004927383096 0.09059729502362 0.081915971458751 0.116983134931381 0.0897772874279348 0.103585571393118 0.105598896599285 0.101644697715157 0.116827484747523 0.109898397853749 0.0959413571929068 0.117489813956496 0.117556971991243 0.0912771280993954 0.0966453331042481 0.0634818162255218 0.0859660434128519 0.105992926594491 0.0964236573818268 0.120019462615559 0.102847244776443 0.107919103839762 0.0959941324934746 0.115745748777638 0.089856013857313 0.105711666037431 0.109143172067993 0.0972836250040535 0.0983677440276727 0.089414603667076 0.0947459086993971 0.0918829519290015 0.0983241672159134
"e   n  " 0.088328755318576 0.0785884227411211 0.111375432525952 0.0894907651999526 0.100304148061865 0.111017698161202 0.0899037055491167 0.0724708223815859 0.0852422931255867 0.107753976121719 0.102726024286595 0.114664012807754 0.0872722571191536 0.09378537163801 0.089464720719167 0.0841233377552011 0.0665786110842649 0.0826854516558567 0.0785452980417474 0.0784440146142274 0.123297894201754 0.0953402455011322 0.136238308914959 0.141820937533831 0.115473441108545 0.120801604935608 0.118990956687292 0.141820937533831 0.0949247613397336 0.0918531646116772 0.0940408375039184 0.0691817100853962 0.109883006916166 0.108742463393626 0.100530759169378 0.0994046525699344
"  u e  " 0.088328755318576 0.0936601750476375 0.0929930795847751 0.112133006997531 0.074419206626545 0.0776046045398694 0.0682401620433054 0.0713891683161891 0.0938744240750132 0.105598896599285 0.11029531028666 0.0843754056509887 0.105588656761445 0.0916293860831132 0.113178261150753 0.102457911368514 0.0708740053477659 0.069799407241957 0.13557133634603 0.121427036320653 0.105992926594491 0.115925071234331 0.113531924095799 0.0995994370466602 0.108998294878159 0.0970727182518282 0.136298732205443 0.128829706614702 0.0690361900652608 0.0810469099514799 0.091878979170495 0.0886390660469139 0.105573869390042 0.100129198966408 0.07026343382806 0.079955916197556
"e u r  " 0.145419292292778 0.113038142298873 0.081098615916955 0.114289410978253 0.0927543734765633 0.0905387052965143 0.103985008827894 0.107083752474284 0.142430160665537 0.116374294211456 0.0843434725721515 0.0908658214702955 0.0905045629383815 0.0808494583086293 0.0819195033091168 0.103536415698709 0.0762432481771421 0.109531377518148 0.0710135571336346 0.0902643455834945 0.0919326404135887 0.082339302932796 0.0789317186570795 0.0811951932445599 0.0777017547646284 0.0895226179433527 0.0692311020726061 0.0790299880913717 0.113262499325818 0.125352554058289 0.135116145838963 0.111339314668684 0.0840281817594209 0.099052540913006 0.0908019760239544 0.0788754308435349
"e s t  " 0.103409274519308 0.0936601750476375 0.0627162629757786 0.0787087452963438 0.080890441985375 0.10670633124232 0.0779887566209205 0.0703075142507923 0.149983275246285 0.105598896599285 0.130840515143979 0.14278914802475 0.0851173865730016 0.0625235810920067 0.120723478560804 0.0873588507457857 0.080538642440643 0.0676517331729737 0.0602539272649021 0.0719965613582635 0.128705696579024 0.131092837564057 0.148132129534519 0.155894771029555 0.107919103839762 0.106779990077011 0.149279563844057 0.145068745263614 0.0560919044280244 0.044305644106809 0.0216185833342341 0.0216192844016863 0.112037575679228 0.123815676141258 0.085397096498719 0.0950827111538503
"  e s t" 0.10125491463349 0.0882774063667388 0.064878892733564 0.0754741393252612 0.0798119027589033 0.1056284895126 0.0769055794456299 0.0735524764469827 0.149983275246285 0.11098659540537 0.129759188572541 0.144952619964519 0.0797302102076218 0.0625235810920067 0.121801366762239 0.0927513723967602 0.0794647938747678 0.0644302220694987 0.0602539272649021 0.0698474102729422 0.126542575628116 0.128926013802667 0.150294642374439 0.152646963299773 0.107919103839762 0.10354423280195 0.150361299813941 0.148316552993396 0.0550132139582547 0.044305644106809 0.0194567250008107 0.0227002486217706 0.109883006916166 0.12489233419466 0.0897210001189074 0.0950827111538503
"  e   c" 0.0894059352614854 0.0925836213114578 0.109212802768166 0.0970381791324787 0.102461226514808 0.0840716549181918 0.103985008827894 0.100593828081903 0.0820052440195518 0.0732727037627688 0.0908314320007786 0.0908658214702955 0.0883496923922295 0.0851614294184229 0.123957143165111 0.103536415698709 0.0955725223628964 0.0923499849662815 0.100064557779212 0.0752202879862454 0.0908510799381347 0.0931734217397428 0.104881872736119 0.0855256035509365 0.0992855755325808 0.113251504627133 0.0962745013197179 0.0963516293168778 0.097082142279273 0.0875306627475983 0.100526412504189 0.0929629229272511 0.121733135113007 0.108742463393626 0.105935638694613 0.08427785761364
"  e   s" 0.0904831152043949 0.0979663899923565 0.0789359861591696 0.0743959373349003 0.0819689812118467 0.101317122593718 0.061741098991562 0.0627359357930147 0.132719013347432 0.135770009913366 0.155711026287049 0.147116091904288 0.0980466098499133 0.118579205519323 0.0926983853234743 0.0927513723967602 0.0837601881382687 0.0805377775868734 0.0537981493436626 0.0462067483344079 0.14925534561265 0.12025871875711 0.111369411255879 0.0866082061275306 0.0852560920334118 0.073343831568048 0.106010125048678 0.138573129804049 0.0701148805350305 0.0821275354174996 0.0810696875033779 0.0756674954059021 0.0915691724301381 0.100129198966408 0.0951258796441427 0.0994046525699344
"l l e  " 0.0797113157753003 0.0592104554898858 0.115700692041522 0.102429189084283 0.09059729502362 0.0883830218370734 0.102901831652603 0.118981947193649 0.0712150803327686 0.0689625447179001 0.118945922858162 0.121154428627061 0.122827621130661 0.106721284967391 0.0970099381292172 0.0862803464155909 0.163224982013037 0.135303466345947 0.0624058532386486 0.0558779282183538 0.103829805643583 0.115925071234331 0.0800129750770395 0.11259066796579 0.107919103839762 0.0830511033932308 0.0789667258015664 0.089856013857313 0.0884526185211154 0.076724408087401 0.0702603958362609 0.0713436385255648 0.0980328787193243 0.108742463393626 0.084316120593672 0.0896802843837452
"  d   e" 0.0958690149189422 0.0968898362561767 0.097318339100346 0.0894907651999526 0.0765762850794883 0.0754489210804286 0.09640276860086 0.0973488658857124 0.0960324568123698 0.100211197793199 0.0984007180008434 0.109255332958332 0.107743527307597 0.107799277744839 0.10886670834501 0.114321459000658 0.0719478539136411 0.103088355311198 0.0796212610286206 0.0752202879862454 0.0832801566099568 0.0985904811432162 0.0908255392766395 0.098516834470066 0.108998294878159 0.0970727182518282 0.0951927653498334 0.0995994370466602 0.0895313089908851 0.0864500372815786 0.0897171208370715 0.099448708247757 0.0764871910887036 0.0925925925925926 0.0832351446886249 0.0983241672159134
